27.0,1253.0,1,27,1253,0.24072207510471344
28.0,2347.0,1,28,2347,0.1441470980644226
28.0,829.0,1,28,829,-0.01037233229726553
28.0,63.0,1,28,63,0.2781510353088379
28.0,2460.0,1,28,2460,0.038416679948568344
28.0,1222.0,1,28,1222,0.11812622845172882
29.0,291.0,1,29,291,0.44645261764526367
30.0,1.0,1,30,1,0.1980462670326233
30.0,123.0,1,30,123,0.2172383964061737
31.0,1723.0,1,31,1723,0.2577540874481201
31.0,2359.0,1,31,2359,0.04790877550840378
32.0,25.0,1,32,25,0.1545661836862564
32.0,624.0,1,32,624,0.08665751665830612
33.0,569.0,1,33,569,-0.09055939316749573
33.0,738.0,1,33,738,0.047213632613420486
33.0,3608.0,1,33,3608,0.050918564200401306
34.0,1.0,1,34,1,-0.03989020735025406
34.0,675.0,1,34,675,0.08212560415267944
35.0,1580.0,1,35,1580,0.30318501591682434
35.0,20.0,1,35,20,0.13938744366168976
35.0,4.0,1,35,4,0.19982057809829712
35.0,269.0,1,35,269,0.11604353040456772
35.0,1365.0,1,35,1365,0.11648719757795334
35.0,1056.0,1,35,1056,0.19759680330753326
35.0,394.0,1,35,394,0.1232142224907875
35.0,1237.0,1,35,1237,0.20728017389774323
36.0,597.0,1,36,597,0.1897415816783905
36.0,1023.0,1,36,1023,0.13314177095890045
37.0,19.0,1,37,19,0.20025280117988586
37.0,1.0,1,37,1,0.17784065008163452
37.0,73.0,1,37,73,-0.047149982303380966
38.0,20.0,1,38,20,0.1565871238708496
38.0,4.0,1,38,4,0.13028156757354736
39.0,1580.0,1,39,1580,0.22450265288352966
39.0,4.0,1,39,4,0.19124384224414825
39.0,20.0,1,39,20,0.16484718024730682
39.0,269.0,1,39,269,0.08579766005277634
39.0,1365.0,1,39,1365,0.11429376155138016
39.0,1056.0,1,39,1056,0.17661231756210327
39.0,394.0,1,39,394,0.06618483364582062
39.0,1237.0,1,39,1237,0.2327524572610855
40.0,2240.0,1,40,2240,0.11599072813987732
40.0,1201.0,1,40,1201,0.0807884931564331
41.0,297.0,1,41,297,0.0763106420636177
41.0,23.0,1,41,23,0.0568411685526371
41.0,432.0,1,41,432,0.1955501288175583
41.0,1462.0,1,41,1462,0.08847834169864655
41.0,983.0,1,41,983,0.029682939872145653
41.0,1279.0,1,41,1279,0.17915020883083344
41.0,412.0,1,41,412,-0.011427790857851505
41.0,1679.0,1,41,1679,0.09788578748703003
41.0,3120.0,1,41,3120,0.22756889462471008
41.0,2918.0,1,41,2918,0.07558468729257584
41.0,2835.0,1,41,2835,0.07109659910202026
42.0,6.0,1,42,6,0.2759615182876587
42.0,25.0,1,42,25,0.2255818098783493
44.0,2774.0,1,44,2774,0.18590565025806427
45.0,862.0,1,45,862,-0.008401910774409771
45.0,24.0,1,45,24,0.13643278181552887
48.0,562.0,1,48,562,0.23845802247524261
48.0,1731.0,1,48,1731,0.19356274604797363
48.0,1722.0,1,48,1722,0.27367621660232544
48.0,3313.0,1,48,3313,0.28049489855766296
49.0,2545.0,1,49,2545,0.29527392983436584
50.0,2565.0,1,50,2565,0.1562700867652893
50.0,206.0,1,50,206,0.09105249494314194
50.0,6.0,1,50,6,0.07621549069881439
51.0,24.0,1,51,24,0.22587506473064423
52.0,2860.0,1,52,2860,0.1277722865343094
53.0,20.0,1,53,20,0.27786123752593994
53.0,4.0,1,53,4,0.2406422197818756
54.0,2559.0,1,54,2559,0.11095400899648666
55.0,1352.0,1,55,1352,0.283962219953537
55.0,2183.0,1,55,2183,0.25065135955810547
56.0,23.0,1,56,23,-0.07724105566740036
57.0,482.0,1,57,482,0.1489790678024292
58.0,1.0,1,58,1,0.0737735852599144
58.0,123.0,1,58,123,0.20424029231071472
60.0,6.0,1,60,6,0.04538237676024437
60.0,744.0,1,60,744,0.13642185926437378
61.0,1382.0,1,61,1382,0.09294715523719788
61.0,73.0,1,61,73,0.06087260693311691
61.0,6.0,1,61,6,-0.07941703498363495
61.0,83.0,1,61,83,0.12084710597991943
61.0,2923.0,1,61,2923,0.06466541439294815
61.0,2639.0,1,61,2639,0.2157692313194275
62.0,1829.0,1,62,1829,0.1550629436969757
63.0,2209.0,1,63,2209,0.13527759909629822
63.0,381.0,1,63,381,-0.07438686490058899
64.0,1.0,1,64,1,0.10854194313287735
66.0,1.0,1,66,1,0.09163862466812134
67.0,180.0,1,67,180,0.3372964560985565
67.0,954.0,1,67,954,0.1794033646583557
67.0,361.0,1,67,361,0.23890241980552673
68.0,23.0,1,68,23,0.1257748007774353
68.0,6.0,1,68,6,0.06412839144468307
68.0,4.0,1,68,4,0.0054304637014865875
69.0,25.0,1,69,25,0.1839165836572647
69.0,155.0,1,69,155,0.28933200240135193
70.0,1.0,1,70,1,-0.080910824239254
71.0,497.0,1,71,497,0.20275437831878662
71.0,3281.0,1,71,3281,0.11580755561590195
72.0,509.0,1,72,509,0.30422651767730713
72.0,4.0,1,72,4,0.06468439102172852
73.0,4.0,1,73,4,0.23701609671115875
74.0,45.0,1,74,45,0.35109469294548035
75.0,1011.0,1,75,1011,0.29453760385513306
76.0,1.0,1,76,1,0.08451102674007416
76.0,20.0,1,76,20,0.11371029913425446
76.0,4.0,1,76,4,0.15749956667423248
76.0,484.0,1,76,484,0.10788673907518387
77.0,45.0,1,77,45,0.12357667833566666
78.0,1011.0,1,78,1011,0.16933846473693848
79.0,86.0,1,79,86,0.17265458405017853
79.0,1.0,1,79,1,0.16955508291721344
80.0,1.0,1,80,1,0.07703521847724915
80.0,448.0,1,80,448,0.23769603669643402
80.0,282.0,1,80,282,0.16807974874973297
80.0,34.0,1,80,34,0.18892787396907806
81.0,45.0,1,81,45,0.3374064862728119
82.0,362.0,1,82,362,0.07068204879760742
83.0,1.0,1,83,1,-0.0006966073997318745
84.0,1.0,1,84,1,0.16802680492401123
84.0,298.0,1,84,298,0.1099277138710022
85.0,84.0,1,85,84,0.21134398877620697
86.0,45.0,1,86,45,0.148514062166214
87.0,588.0,1,87,588,0.29487666487693787
88.0,344.0,1,88,344,0.2217450737953186
88.0,152.0,1,88,152,0.27681297063827515
89.0,1860.0,1,89,1860,0.2505176365375519
90.0,45.0,1,90,45,0.21186165511608124
91.0,1414.0,1,91,1414,0.0781300887465477
92.0,20.0,1,92,20,0.1580262929201126
94.0,45.0,1,94,45,0.2626698315143585
95.0,84.0,1,95,84,0.0957932099699974
96.0,2552.0,1,96,2552,0.10952245444059372
97.0,180.0,1,97,180,0.3682490885257721
97.0,1121.0,1,97,1121,0.3310377895832062
97.0,642.0,1,97,642,0.2742576003074646
97.0,780.0,1,97,780,0.19927816092967987
97.0,3375.0,1,97,3375,0.19716015458106995
98.0,2976.0,1,98,2976,0.24232029914855957
99.0,45.0,1,99,45,0.06766796857118607
100.0,6.0,1,100,6,0.17997391521930695
100.0,25.0,1,100,25,0.034270986914634705
101.0,506.0,1,101,506,0.16513897478580475
101.0,423.0,1,101,423,0.2701447606086731
101.0,340.0,1,101,340,0.14306259155273438
101.0,321.0,1,101,321,0.14509786665439606
103.0,45.0,1,103,45,0.21275852620601654
104.0,394.0,1,104,394,0.19714026153087616
105.0,1.0,1,105,1,0.1488584727048874
105.0,3553.0,1,105,3553,0.2765507698059082
107.0,724.0,1,107,724,0.1237712949514389
108.0,2554.0,1,108,2554,0.26924005150794983
109.0,724.0,1,109,724,0.14512233436107635
109.0,1.0,1,109,1,0.002924181055277586
109.0,2384.0,1,109,2384,0.049161579459905624
110.0,570.0,1,110,570,0.21890898048877716
110.0,571.0,1,110,571,0.20944246649742126
110.0,588.0,1,110,588,0.11434410512447357
111.0,1.0,1,111,1,0.2686626613140106
112.0,45.0,1,112,45,0.20769552886486053
113.0,2249.0,1,113,2249,0.10264330357313156
114.0,1.0,1,114,1,0.17096717655658722
114.0,269.0,1,114,269,0.26071617007255554
115.0,45.0,1,115,45,0.18201683461666107
116.0,1.0,1,116,1,0.21146439015865326
116.0,4.0,1,116,4,0.032067351043224335
116.0,86.0,1,116,86,0.20025768876075745
117.0,282.0,1,117,282,0.17726245522499084
117.0,6.0,1,117,6,0.23444123566150665
118.0,1510.0,1,118,1510,0.20538271963596344
119.0,24.0,1,119,24,0.06990983337163925
120.0,45.0,1,120,45,0.09735548496246338
121.0,70.0,1,121,70,0.057407036423683167
121.0,3548.0,1,121,3548,0.17134641110897064
122.0,1.0,1,122,1,0.1609833687543869
123.0,45.0,1,123,45,0.14424149692058563
124.0,342.0,1,124,342,-0.0019201035611331463
125.0,20.0,1,125,20,0.28088805079460144
125.0,269.0,1,125,269,0.15593138337135315
125.0,4.0,1,125,4,0.09683308750391006
125.0,2332.0,1,125,2332,0.2594999670982361
125.0,23.0,1,125,23,0.06831905245780945
125.0,1770.0,1,125,1770,0.11861200630664825
125.0,128.0,1,125,128,0.272124320268631
125.0,569.0,1,125,569,0.024759959429502487
126.0,480.0,1,126,480,-0.11184649169445038
127.0,20.0,1,127,20,0.26559874415397644
127.0,4.0,1,127,4,0.06766298413276672
128.0,20.0,1,128,20,0.12126316130161285
128.0,4.0,1,128,4,0.2428855299949646
129.0,20.0,1,129,20,0.22057440876960754
129.0,4.0,1,129,4,-0.0011018496006727219
129.0,84.0,1,129,84,0.16407030820846558
130.0,45.0,1,130,45,0.16803443431854248
131.0,356.0,1,131,356,0.2623336911201477
132.0,220.0,1,132,220,0.0939844399690628
132.0,638.0,1,132,638,0.159164160490036
132.0,1.0,1,132,1,0.027467504143714905
132.0,151.0,1,132,151,0.3332943320274353
132.0,915.0,1,132,915,0.1989290714263916
132.0,109.0,1,132,109,0.11241914331912994
132.0,537.0,1,132,537,0.08131828904151917
133.0,45.0,1,133,45,0.30024394392967224
134.0,313.0,1,134,313,0.10061036050319672
134.0,1766.0,1,134,1766,0.23307009041309357
134.0,453.0,1,134,453,0.09999839961528778
134.0,1.0,1,134,1,0.04840992018580437
134.0,109.0,1,134,109,0.2304590940475464
135.0,20.0,1,135,20,0.14614133536815643
136.0,1514.0,1,136,1514,0.188470721244812
136.0,1647.0,1,136,1647,0.26027441024780273
137.0,45.0,1,137,45,0.28520533442497253
138.0,507.0,1,138,507,0.1509091705083847
139.0,313.0,1,139,313,0.35225552320480347
140.0,45.0,1,140,45,0.16861820220947266
141.0,1514.0,1,141,1514,0.20004984736442566
141.0,1647.0,1,141,1647,0.2875373065471649
142.0,41.0,1,142,41,0.1354382187128067
142.0,3254.0,1,142,3254,0.17695488035678864
142.0,839.0,1,142,839,0.18697068095207214
142.0,797.0,1,142,797,0.20288251340389252
142.0,233.0,1,142,233,0.07255464047193527
142.0,812.0,1,142,812,0.13139574229717255
142.0,25.0,1,142,25,0.15655617415905
142.0,3010.0,1,142,3010,0.08625338971614838
142.0,20.0,1,142,20,0.1802649050951004
142.0,2724.0,1,142,2724,0.37382611632347107
142.0,769.0,1,142,769,0.10707875341176987
142.0,2404.0,1,142,2404,0.20346510410308838
142.0,2352.0,1,142,2352,0.436631441116333
142.0,588.0,1,142,588,0.2474331110715866
142.0,2465.0,1,142,2465,0.22507138550281525
142.0,605.0,1,142,605,0.23789693415164948
143.0,1.0,1,143,1,0.10239425301551819
144.0,45.0,1,144,45,0.2920345067977905
145.0,2155.0,1,145,2155,0.12329362332820892
145.0,2838.0,1,145,2838,0.11293594539165497
145.0,3342.0,1,145,3342,0.17620013654232025
146.0,2557.0,1,146,2557,0.12295380979776382
146.0,2486.0,1,146,2486,0.15409745275974274
147.0,45.0,1,147,45,0.2745136022567749
148.0,152.0,1,148,152,0.24530047178268433
148.0,1.0,1,148,1,0.035583339631557465
148.0,20.0,1,148,20,0.2071790099143982
148.0,344.0,1,148,344,0.08862224966287613
149.0,583.0,1,149,583,0.18445952236652374
149.0,1717.0,1,149,1717,0.19720837473869324
150.0,554.0,1,150,554,-0.05765586718916893
151.0,344.0,1,151,344,0.2146202176809311
151.0,2022.0,1,151,2022,0.26738908886909485
151.0,1111.0,1,151,1111,0.2553873658180237
152.0,1717.0,1,152,1717,0.1614207625389099
153.0,46.0,1,153,46,0.03708035126328468
153.0,878.0,1,153,878,0.13988029956817627
154.0,1765.0,1,154,1765,0.19131959974765778
154.0,1510.0,1,154,1510,-0.07976257801055908
154.0,49.0,1,154,49,0.27827346324920654
155.0,1794.0,1,155,1794,0.33849453926086426
155.0,25.0,1,155,25,0.31306004524230957
156.0,291.0,1,156,291,0.21587751805782318
157.0,3639.0,1,157,3639,0.2978883385658264
158.0,81.0,1,158,81,0.09450946748256683
158.0,24.0,1,158,24,0.05992719531059265
158.0,690.0,1,158,690,0.14408423006534576
158.0,256.0,1,158,256,0.23012714087963104
158.0,1693.0,1,158,1693,0.255292683839798
160.0,968.0,1,160,968,0.32373377680778503
160.0,428.0,1,160,428,0.24538947641849518
161.0,2386.0,1,161,2386,0.15598583221435547
161.0,4.0,1,161,4,0.19386887550354004
161.0,20.0,1,161,20,0.3176112174987793
162.0,570.0,1,162,570,0.3380430042743683
162.0,588.0,1,162,588,0.24458390474319458
162.0,1.0,1,162,1,0.35285019874572754
162.0,123.0,1,162,123,0.09931667149066925
163.0,6.0,1,163,6,-0.015520269982516766
163.0,46.0,1,163,46,0.0706288293004036
163.0,239.0,1,163,239,0.2885113060474396
163.0,1840.0,1,163,1840,0.06688983738422394
163.0,204.0,1,163,204,0.19121816754341125
163.0,1743.0,1,163,1743,0.32654544711112976
163.0,3568.0,1,163,3568,0.15620721876621246
163.0,597.0,1,163,597,0.07322251796722412
164.0,1.0,1,164,1,0.10109210014343262
165.0,2777.0,1,165,2777,0.1343059539794922
166.0,6.0,1,166,6,0.0787203460931778
166.0,25.0,1,166,25,0.26103976368904114
166.0,800.0,1,166,800,0.14522391557693481
167.0,507.0,1,167,507,0.19865955412387848
167.0,1675.0,1,167,1675,0.25463956594467163
168.0,23.0,1,168,23,0.20738539099693298
168.0,3292.0,1,168,3292,0.037951573729515076
168.0,809.0,1,168,809,0.3246723711490631
169.0,1532.0,1,169,1532,0.02487477846443653
171.0,1.0,1,171,1,0.074837327003479
171.0,73.0,1,171,73,0.026873325929045677
172.0,31.0,1,172,31,0.2536047399044037
172.0,20.0,1,172,20,0.1305050104856491
172.0,4.0,1,172,4,0.16260920464992523
172.0,84.0,1,172,84,0.008782903663814068
172.0,335.0,1,172,335,0.2665903866291046
172.0,269.0,1,172,269,0.17740017175674438
172.0,484.0,1,172,484,0.20712725818157196
173.0,148.0,1,173,148,0.20464502274990082
174.0,6.0,1,174,6,0.08636795729398727
174.0,25.0,1,174,25,0.21905389428138733
174.0,559.0,1,174,559,0.16464611887931824
175.0,342.0,1,175,342,0.3070122003555298
176.0,1634.0,1,176,1634,0.289010226726532
177.0,1634.0,1,177,1634,0.236211359500885
178.0,1542.0,1,178,1542,0.2780171036720276
179.0,4.0,1,179,4,0.04697875306010246
180.0,1.0,1,180,1,-0.14283479750156403
180.0,608.0,1,180,608,0.11718416959047318
180.0,555.0,1,180,555,0.15335893630981445
181.0,6.0,1,181,6,0.23729023337364197
181.0,36.0,1,181,36,0.3040120303630829
182.0,588.0,1,182,588,0.15604230761528015
183.0,116.0,1,183,116,0.36144548654556274
184.0,4.0,1,184,4,0.039118897169828415
185.0,190.0,1,185,190,0.3182036280632019
185.0,456.0,1,185,456,0.21226154267787933
185.0,20.0,1,185,20,0.22458605468273163
185.0,4.0,1,185,4,0.19851095974445343
186.0,2298.0,1,186,2298,0.13604478538036346
188.0,675.0,1,188,675,-0.017436223104596138
189.0,36.0,1,189,36,0.125890851020813
189.0,439.0,1,189,439,0.0758008360862732
191.0,570.0,1,191,570,0.4225500226020813
191.0,588.0,1,191,588,0.3793112635612488
191.0,1.0,1,191,1,0.2611037492752075
191.0,123.0,1,191,123,0.2500990033149719
192.0,394.0,1,192,394,0.12389127910137177
192.0,282.0,1,192,282,0.0884857326745987
192.0,381.0,1,192,381,0.0802319273352623
193.0,1.0,1,193,1,0.015315473079681396
193.0,298.0,1,193,298,0.1681632548570633
193.0,182.0,1,193,182,0.2259790003299713
195.0,109.0,1,195,109,0.15411056578159332
195.0,1.0,1,195,1,0.07954061031341553
195.0,20.0,1,195,20,0.25774267315864563
195.0,1362.0,1,195,1362,0.08705811947584152
196.0,769.0,1,196,769,0.10635700076818466
197.0,344.0,1,197,344,0.18205049633979797
198.0,1200.0,1,198,1200,0.1707572340965271
200.0,769.0,1,200,769,0.20695805549621582
201.0,1095.0,1,201,1095,0.173479825258255
202.0,1111.0,1,202,1111,0.2718544900417328
203.0,737.0,1,203,737,0.3028448820114136
204.0,1200.0,1,204,1200,0.16076287627220154
206.0,769.0,1,206,769,0.15661340951919556
207.0,6.0,1,207,6,0.18895085155963898
207.0,20.0,1,207,20,0.21748308837413788
207.0,4.0,1,207,4,0.22511529922485352
208.0,3368.0,1,208,3368,0.1420537531375885
209.0,889.0,1,209,889,-0.10047084838151932
211.0,39.0,1,211,39,0.1984284669160843
211.0,80.0,1,211,80,0.11030560731887817
213.0,889.0,1,213,889,0.1061616986989975
214.0,137.0,1,214,137,0.19026364386081696
215.0,872.0,1,215,872,0.12678460776805878
216.0,23.0,1,216,23,0.22432805597782135
216.0,116.0,1,216,116,0.20358502864837646
216.0,260.0,1,216,260,0.228841632604599
216.0,770.0,1,216,770,0.1928592175245285
216.0,738.0,1,216,738,0.20668140053749084
217.0,1723.0,1,217,1723,0.2863655090332031
219.0,211.0,1,219,211,-0.12180501222610474
219.0,3631.0,1,219,3631,0.1858976185321808
220.0,6.0,1,220,6,0.10533782094717026
221.0,1011.0,1,221,1011,0.2754562199115753
222.0,872.0,1,222,872,0.03958375006914139
224.0,4.0,1,224,4,0.2447039932012558
225.0,6.0,1,225,6,0.11772839725017548
225.0,206.0,1,225,206,0.3505133092403412
225.0,1281.0,1,225,1281,0.13397127389907837
225.0,744.0,1,225,744,0.3706880211830139
226.0,862.0,1,226,862,0.06213407963514328
227.0,872.0,1,227,872,-0.014455505646765232
228.0,737.0,1,228,737,0.1900014728307724
228.0,872.0,1,228,872,0.18103180825710297
229.0,19.0,1,229,19,0.393932580947876
229.0,180.0,1,229,180,0.22507013380527496
229.0,63.0,1,229,63,0.2288719266653061
229.0,20.0,1,229,20,0.24519458413124084
230.0,313.0,1,230,313,0.2539485991001129
231.0,297.0,1,231,297,0.10893042385578156
231.0,23.0,1,231,23,0.13664507865905762
231.0,356.0,1,231,356,0.06921599060297012
231.0,788.0,1,231,788,0.24684323370456696
231.0,244.0,1,231,244,0.1539442390203476
232.0,669.0,1,232,669,0.08400456607341766
233.0,6.0,1,233,6,0.13313619792461395
233.0,529.0,1,233,529,0.13551540672779083
234.0,2891.0,1,234,2891,0.05444454774260521
235.0,1.0,1,235,1,0.10370400547981262
235.0,135.0,1,235,135,0.3100115954875946
235.0,211.0,1,235,211,0.12241938710212708
237.0,261.0,1,237,261,0.08503248542547226
238.0,298.0,1,238,298,0.2248435616493225
239.0,381.0,1,239,381,0.04343323037028313
240.0,1.0,1,240,1,0.005694318562746048
240.0,275.0,1,240,275,0.3330288827419281
240.0,20.0,1,240,20,-0.07993105798959732
242.0,2670.0,1,242,2670,0.24809828400611877
242.0,838.0,1,242,838,0.1773757040500641
243.0,1.0,1,243,1,0.1268206387758255
244.0,971.0,1,244,971,0.2012251317501068
245.0,1.0,1,245,1,0.1144019365310669
246.0,1586.0,1,246,1586,0.22446902096271515
246.0,493.0,1,246,493,0.20032446086406708
247.0,20.0,1,247,20,0.17575351893901825
249.0,136.0,1,249,136,0.3174029588699341
249.0,39.0,1,249,39,0.14466975629329681
249.0,130.0,1,249,130,0.27642351388931274
249.0,1255.0,1,249,1255,0.15254651010036469
250.0,2270.0,1,250,2270,0.04572674632072449
250.0,1200.0,1,250,1200,0.10130136460065842
251.0,2518.0,1,251,2518,-0.055050138384103775
251.0,1555.0,1,251,1555,-0.04786404222249985
251.0,1582.0,1,251,1582,0.15972808003425598
251.0,863.0,1,251,863,0.10938363522291183
251.0,2676.0,1,251,2676,0.08518387377262115
251.0,2556.0,1,251,2556,0.2875825762748718
252.0,465.0,1,252,465,-0.06584952771663666
252.0,1247.0,1,252,1247,0.24197831749916077
252.0,699.0,1,252,699,0.1919112652540207
252.0,1937.0,1,252,1937,0.018881166353821754
252.0,446.0,1,252,446,0.1744316667318344
253.0,613.0,1,253,613,0.31753820180892944
253.0,313.0,1,253,313,0.2226530760526657
254.0,1234.0,1,254,1234,0.19038118422031403
255.0,595.0,1,255,595,0.058382317423820496
256.0,465.0,1,256,465,0.10598967224359512
256.0,446.0,1,256,446,0.41197699308395386
257.0,23.0,1,257,23,0.07606671750545502
257.0,860.0,1,257,860,0.2543688416481018
257.0,442.0,1,257,442,0.1382482498884201
257.0,3223.0,1,257,3223,0.020511949434876442
257.0,244.0,1,257,244,0.1810838133096695
258.0,6.0,1,258,6,0.03748220205307007
258.0,4.0,1,258,4,0.14040018618106842
258.0,1067.0,1,258,1067,0.19278563559055328
259.0,4.0,1,259,4,0.12571227550506592
259.0,613.0,1,259,613,0.24360594153404236
259.0,1270.0,1,259,1270,0.0911555215716362
259.0,313.0,1,259,313,0.16528856754302979
260.0,482.0,1,260,482,0.20007263123989105
261.0,465.0,1,261,465,0.327335000038147
261.0,446.0,1,261,446,0.3556654155254364
263.0,4.0,1,263,4,0.15871867537498474
264.0,2319.0,1,264,2319,0.07803170382976532
265.0,219.0,1,265,219,0.12497591227293015
265.0,1025.0,1,265,1025,0.08087611198425293
265.0,870.0,1,265,870,-0.0005113825900480151
265.0,1571.0,1,265,1571,0.18765570223331451
265.0,678.0,1,265,678,0.0696447417140007
265.0,2435.0,1,265,2435,0.07278873026371002
265.0,2415.0,1,265,2415,-0.031334903091192245
266.0,761.0,1,266,761,0.055662985891103745
267.0,182.0,1,267,182,0.4019562304019928
267.0,1.0,1,267,1,0.14667895436286926
267.0,1577.0,1,267,1577,0.2334269881248474
268.0,677.0,1,268,677,0.030816854909062386
269.0,1575.0,1,269,1575,0.36320552229881287
270.0,361.0,1,270,361,0.0975598394870758
270.0,761.0,1,270,761,-0.02172328718006611
270.0,1742.0,1,270,1742,0.1507432907819748
271.0,761.0,1,271,761,0.20906038582324982
247.0,20.0,1,247,20,0.17575351893901825
273.0,408.0,1,273,408,0.1733565628528595
274.0,1575.0,1,274,1575,0.2986797094345093
275.0,1.0,1,275,1,0.10391023010015488
246.0,493.0,1,246,493,0.20032446086406708
246.0,1586.0,1,246,1586,0.22446902096271515
277.0,19.0,1,277,19,0.18750329315662384
277.0,83.0,1,277,83,-0.004236286040395498
278.0,86.0,1,278,86,0.32618802785873413
279.0,1211.0,1,279,1211,0.09012023359537125
252.0,465.0,1,252,465,-0.06584952771663666
252.0,446.0,1,252,446,0.1744316667318344
252.0,699.0,1,252,699,0.1919112652540207
252.0,1937.0,1,252,1937,0.018881166353821754
252.0,1247.0,1,252,1247,0.24197831749916077
281.0,1.0,1,281,1,0.08064796775579453
282.0,1211.0,1,282,1211,0.13162921369075775
283.0,1.0,1,283,1,0.24815630912780762
283.0,1672.0,1,283,1672,0.27609923481941223
283.0,675.0,1,283,675,0.013281694613397121
284.0,1.0,1,284,1,0.13191118836402893
284.0,6.0,1,284,6,0.18272271752357483
284.0,20.0,1,284,20,0.23438116908073425
285.0,465.0,1,285,465,0.1435549557209015
285.0,446.0,1,285,446,0.4118649661540985
286.0,1392.0,1,286,1392,0.21323557198047638
287.0,20.0,1,287,20,0.22883185744285583
287.0,4.0,1,287,4,0.28582870960235596
287.0,728.0,1,287,728,0.23766927421092987
288.0,275.0,1,288,275,0.29138118028640747
261.0,465.0,1,261,465,0.327335000038147
261.0,446.0,1,261,446,0.3556654155254364
290.0,335.0,1,290,335,0.25047239661216736
291.0,182.0,1,291,182,0.3165198266506195
292.0,84.0,1,292,84,0.2394690215587616
292.0,130.0,1,292,130,0.048868875950574875
293.0,1264.0,1,293,1264,0.2133561372756958
293.0,3337.0,1,293,3337,0.21228733658790588
267.0,1.0,1,267,1,0.14667895436286926
267.0,182.0,1,267,182,0.4019562304019928
267.0,1577.0,1,267,1577,0.2334269881248474
295.0,6.0,1,295,6,0.08898083120584488
295.0,728.0,1,295,728,0.2939821481704712
296.0,86.0,1,296,86,0.1297338455915451
296.0,1.0,1,296,1,0.19598913192749023
297.0,1.0,1,297,1,0.20904959738254547
298.0,19.0,1,298,19,0.13682162761688232
298.0,4.0,1,298,4,0.023863855749368668
298.0,805.0,1,298,805,0.0768267810344696
299.0,1.0,1,299,1,0.1437736302614212
299.0,39.0,1,299,39,-0.012686731293797493
300.0,984.0,1,300,984,0.07324463874101639
302.0,6.0,1,302,6,0.08394860476255417
303.0,699.0,1,303,699,0.1512765884399414
304.0,773.0,1,304,773,0.16066530346870422
304.0,1332.0,1,304,1332,0.2080502212047577
304.0,2984.0,1,304,2984,0.18728290498256683
305.0,1.0,1,305,1,0.10187371075153351
305.0,3102.0,1,305,3102,0.12582354247570038
305.0,2969.0,1,305,2969,0.2996930181980133
307.0,1223.0,1,307,1223,0.04899590089917183
308.0,1.0,1,308,1,0.08712901175022125
308.0,4.0,1,308,4,0.11186154931783676
